1;1.00101
2;1.00202
3;1.00303
4;1.00403
5;1.00504
6;1.00605
7;1.00707
8;1.00808
9;1.00909
10;1.0101
11;1.01111
12;1.01213
13;1.01314
14;1.01416
15;1.01517
16;1.01619
17;1.0172
18;1.01822
19;1.01924
20;1.02025
21;1.02127
22;1.02229
23;1.02331
24;1.02433
25;1.02535
26;1.02637
27;1.02739
28;1.02841
29;1.02943
30;1.03045
31;1.03148
32;1.0325
33;1.03352
34;1.03455
35;1.03557
36;1.0366
37;1.03763
38;1.03865
39;1.03968
40;1.04071
41;1.04173
42;1.04276
43;1.04379
44;1.04482
45;1.04585
46;1.04688
47;1.04791
48;1.04894
49;1.04998
50;1.05101
51;1.05204
52;1.05308
53;1.05411
54;1.05514
55;1.05618
56;1.05722
57;1.05825
58;1.05929
59;1.06032
60;1.06136
61;1.0624
62;1.06344
63;1.06448
64;1.06552
65;1.06656
66;1.0676
67;1.06864
68;1.06968
69;1.07072
70;1.07177
71;1.07281
72;1.07385
73;1.0749
74;1.07594
75;1.07699
76;1.07803
77;1.07908
78;1.08012
79;1.08117
80;1.08222
81;1.08327
82;1.08432
83;1.08537
84;1.08642
85;1.08747
86;1.08852
87;1.08957
88;1.09062
89;1.09167
90;1.09272
91;1.09378
92;1.09483
93;1.09588
94;1.09694
95;1.09799
96;1.09905
97;1.10011
98;1.10116
99;1.10222
100;1.10328
101;1.10434
102;1.10539
103;1.10645
104;1.10751
105;1.10857
106;1.10963
107;1.1107
108;1.11176
109;1.11282
110;1.11388
111;1.11495
112;1.11601
113;1.11707
114;1.11814
115;1.1192
116;1.12027
117;1.12134
118;1.1224
119;1.12347
120;1.12454
121;1.12561
122;1.12668
123;1.12774
124;1.12881
125;1.12988
126;1.13096
127;1.13203
128;1.1331
129;1.13417
130;1.13524
131;1.13632
132;1.13739
133;1.13847
134;1.13954
135;1.14062
136;1.14169
137;1.14277
138;1.14384
139;1.14492
140;1.146
141;1.14708
142;1.14816
143;1.14924
144;1.15032
145;1.1514
146;1.15248
147;1.15356
148;1.15464
149;1.15572
150;1.15681
151;1.15789
152;1.15897
153;1.16006
154;1.16114
155;1.16223
156;1.16331
157;1.1644
158;1.16549
159;1.16657
160;1.16766
161;1.16875
162;1.16984
163;1.17093
164;1.17202
165;1.17311
166;1.1742
167;1.17529
168;1.17638
169;1.17748
170;1.17857
171;1.17966
172;1.18076
173;1.18185
174;1.18295
175;1.18404
176;1.18514
177;1.18623
178;1.18733
179;1.18843
180;1.18953
181;1.19063
182;1.19172
183;1.19282
184;1.19392
185;1.19502
186;1.19613
187;1.19723
188;1.19833
189;1.19943
190;1.20053
191;1.20164
192;1.20274
193;1.20385
194;1.20495
195;1.20606
196;1.20716
197;1.20827
198;1.20938
199;1.21048
200;1.21159
201;1.2127
202;1.21381
203;1.21492
204;1.21603
205;1.21714
206;1.21825
207;1.21936
208;1.22048
209;1.22159
210;1.2227
211;1.22381
212;1.22493
213;1.22604
214;1.22716
215;1.22827
216;1.22939
217;1.23051
218;1.23162
219;1.23274
220;1.23386
221;1.23498
222;1.2361
223;1.23722
224;1.23834
225;1.23946
226;1.24058
227;1.2417
228;1.24282
229;1.24395
230;1.24507
231;1.24619
232;1.24732
233;1.24844
234;1.24957
235;1.25069
236;1.25182
237;1.25295
238;1.25407
239;1.2552
240;1.25633
241;1.25746
242;1.25859
243;1.25972
244;1.26085
245;1.26198
246;1.26311
247;1.26424
248;1.26537
249;1.2665
250;1.26764
251;1.26877
252;1.26991
253;1.27104
254;1.27218
255;1.27331
256;1.27445
257;1.27558
258;1.27672
259;1.27786
260;1.279
261;1.28014
262;1.28128
263;1.28242
264;1.28356
265;1.2847
266;1.28584
267;1.28698
268;1.28812
269;1.28927
270;1.29041
271;1.29155
272;1.2927
273;1.29384
274;1.29499
275;1.29613
276;1.29728
277;1.29843
278;1.29957
279;1.30072
280;1.30187
281;1.30302
282;1.30417
283;1.30532
284;1.30647
285;1.30762
286;1.30877
287;1.30992
288;1.31107
289;1.31223
290;1.31338
291;1.31453
292;1.31569
293;1.31684
294;1.318
295;1.31915
296;1.32031
297;1.32147
298;1.32263
299;1.32378
300;1.32494
301;1.3261
302;1.32726
303;1.32842
304;1.32958
305;1.33074
306;1.3319
307;1.33306
308;1.33423
309;1.33539
310;1.33655
311;1.33772
312;1.33888
313;1.34005
314;1.34121
315;1.34238
316;1.34354
317;1.34471
318;1.34588
319;1.34705
320;1.34822
321;1.34938
322;1.35055
323;1.35172
324;1.35289
325;1.35407
326;1.35524
327;1.35641
328;1.35758
329;1.35875
330;1.35993
331;1.3611
332;1.36228
333;1.36345
334;1.36463
335;1.3658
336;1.36698
337;1.36816
338;1.36933
339;1.37051
340;1.37169
341;1.37287
342;1.37405
343;1.37523
344;1.37641
345;1.37759
346;1.37877
347;1.37995
348;1.38114
349;1.38232
350;1.3835
351;1.38469
352;1.38587
353;1.38706
354;1.38824
355;1.38943
356;1.39062
357;1.3918
358;1.39299
359;1.39418
360;1.39537
361;1.39656
362;1.39775
363;1.39894
364;1.40013
365;1.40132
366;1.40251
367;1.4037
368;1.40489
369;1.40609
370;1.40728
371;1.40848
372;1.40967
373;1.41087
374;1.41206
375;1.41326
376;1.41445
377;1.41565
378;1.41685
379;1.41805
380;1.41925
381;1.42044
382;1.42164
383;1.42284
384;1.42405
385;1.42525
386;1.42645
387;1.42765
388;1.42885
389;1.43006
390;1.43126
391;1.43246
392;1.43367
393;1.43487
394;1.43608
395;1.43729
396;1.43849
397;1.4397
398;1.44091
399;1.44212
400;1.44332
401;1.44453
402;1.44574
403;1.44695
404;1.44816
405;1.44938
406;1.45059
407;1.4518
408;1.45301
409;1.45423
410;1.45544
411;1.45665
412;1.45787
413;1.45908
414;1.4603
415;1.46152
416;1.46273
417;1.46395
418;1.46517
419;1.46639
420;1.4676
421;1.46882
422;1.47004
423;1.47126
424;1.47249
425;1.47371
426;1.47493
427;1.47615
428;1.47737
429;1.4786
430;1.47982
431;1.48104
432;1.48227
433;1.48349
434;1.48472
435;1.48595
436;1.48717
437;1.4884
438;1.48963
439;1.49086
440;1.49209
441;1.49332
442;1.49455
443;1.49578
444;1.49701
445;1.49824
446;1.49947
447;1.5007
448;1.50194
449;1.50317
450;1.5044
451;1.50564
452;1.50687
453;1.50811
454;1.50934
455;1.51058
456;1.51182
457;1.51305
458;1.51429
459;1.51553
460;1.51677
461;1.51801
462;1.51925
463;1.52049
464;1.52173
465;1.52297
466;1.52421
467;1.52546
468;1.5267
469;1.52794
470;1.52919
471;1.53043
472;1.53168
473;1.53292
474;1.53417
475;1.53541
476;1.53666
477;1.53791
478;1.53916
479;1.5404
480;1.54165
481;1.5429
482;1.54415
483;1.5454
484;1.54665
485;1.54791
486;1.54916
487;1.55041
488;1.55166
489;1.55292
490;1.55417
491;1.55543
492;1.55668
493;1.55794
494;1.55919
495;1.56045
496;1.56171
497;1.56296
498;1.56422
499;1.56548
500;1.56674
501;1.568
502;1.56926
503;1.57052
504;1.57178
505;1.57304
506;1.5743
507;1.57557
508;1.57683
509;1.57809
510;1.57936
511;1.58062
512;1.58189
513;1.58315
514;1.58442
515;1.58568
516;1.58695
517;1.58822
518;1.58949
519;1.59076
520;1.59203
521;1.5933
522;1.59457
523;1.59584
524;1.59711
525;1.59838
526;1.59965
527;1.60092
528;1.6022
529;1.60347
530;1.60474
531;1.60602
532;1.60729
533;1.60857
534;1.60985
535;1.61112
536;1.6124
537;1.61368
538;1.61496
539;1.61623
540;1.61751
541;1.61879
542;1.62007
543;1.62135
544;1.62263
545;1.62392
546;1.6252
547;1.62648
548;1.62776
549;1.62905
550;1.63033
551;1.63162
552;1.6329
553;1.63419
554;1.63547
555;1.63676
556;1.63805
557;1.63934
558;1.64062
559;1.64191
560;1.6432
561;1.64449
562;1.64578
563;1.64707
564;1.64836
565;1.64966
566;1.65095
567;1.65224
568;1.65353
569;1.65483
570;1.65612
571;1.65742
572;1.65871
573;1.66001
574;1.6613
575;1.6626
576;1.6639
577;1.6652
578;1.66649
579;1.66779
580;1.66909
581;1.67039
582;1.67169
583;1.67299
584;1.67429
585;1.6756
586;1.6769
587;1.6782
588;1.6795
589;1.68081
590;1.68211
591;1.68342
592;1.68472
593;1.68603
594;1.68734
595;1.68864
596;1.68995
597;1.69126
598;1.69257
599;1.69387
600;1.69518
601;1.69649
602;1.6978
603;1.69911
604;1.70043
605;1.70174
606;1.70305
607;1.70436
608;1.70568
609;1.70699
610;1.7083
611;1.70962
612;1.71094
613;1.71225
614;1.71357
615;1.71488
616;1.7162
617;1.71752
618;1.71884
619;1.72016
620;1.72148
621;1.7228
622;1.72412
623;1.72544
624;1.72676
625;1.72808
626;1.7294
627;1.73073
628;1.73205
629;1.73337
630;1.7347
631;1.73602
632;1.73735
633;1.73867
634;1.74
635;1.74133
636;1.74266
637;1.74398
638;1.74531
639;1.74664
640;1.74797
641;1.7493
642;1.75063
643;1.75196
644;1.75329
645;1.75463
646;1.75596
647;1.75729
648;1.75862
649;1.75996
650;1.76129
651;1.76263
652;1.76396
653;1.7653
654;1.76664
655;1.76797
656;1.76931
657;1.77065
658;1.77199
659;1.77333
660;1.77467
661;1.77601
662;1.77735
663;1.77869
664;1.78003
665;1.78137
666;1.78271
667;1.78406
668;1.7854
669;1.78674
670;1.78809
671;1.78943
672;1.79078
673;1.79212
674;1.79347
675;1.79482
676;1.79617
677;1.79751
678;1.79886
679;1.80021
680;1.80156
681;1.80291
682;1.80426
683;1.80561
684;1.80696
685;1.80832
686;1.80967
687;1.81102
688;1.81238
689;1.81373
690;1.81508
691;1.81644
692;1.8178
693;1.81915
694;1.82051
695;1.82187
696;1.82322
697;1.82458
698;1.82594
699;1.8273
700;1.82866
701;1.83002
702;1.83138
703;1.83274
704;1.8341
705;1.83546
706;1.83683
707;1.83819
708;1.83955
709;1.84092
710;1.84228
711;1.84365
712;1.84501
713;1.84638
714;1.84775
715;1.84911
716;1.85048
717;1.85185
718;1.85322
719;1.85459
720;1.85596
721;1.85733
722;1.8587
723;1.86007
724;1.86144
725;1.86281
726;1.86419
727;1.86556
728;1.86693
729;1.86831
730;1.86968
731;1.87106
732;1.87243
733;1.87381
734;1.87519
735;1.87656
736;1.87794
737;1.87932
738;1.8807
739;1.88208
740;1.88346
741;1.88484
742;1.88622
743;1.8876
744;1.88898
745;1.89036
746;1.89175
747;1.89313
748;1.89451
749;1.8959
750;1.89728
751;1.89867
752;1.90005
753;1.90144
754;1.90283
755;1.90421
756;1.9056
757;1.90699
758;1.90838
759;1.90977
760;1.91116
761;1.91255
762;1.91394
763;1.91533
764;1.91672
765;1.91811
766;1.91951
767;1.9209
768;1.92229
769;1.92369
770;1.92508
771;1.92648
772;1.92787
773;1.92927
774;1.93067
775;1.93206
776;1.93346
777;1.93486
778;1.93626
779;1.93766
780;1.93906
781;1.94046
782;1.94186
783;1.94326
784;1.94466
785;1.94607
786;1.94747
787;1.94887
788;1.95028
789;1.95168
790;1.95308
791;1.95449
792;1.9559
793;1.9573
794;1.95871
795;1.96012
796;1.96152
797;1.96293
798;1.96434
799;1.96575
800;1.96716
801;1.96857
802;1.96998
803;1.97139
804;1.97281
805;1.97422
806;1.97563
807;1.97704
808;1.97846
809;1.97987
810;1.98129
811;1.9827
812;1.98412
813;1.98554
814;1.98695
815;1.98837
816;1.98979
817;1.99121
818;1.99263
819;1.99404
820;1.99546
821;1.99689
822;1.99831
823;1.99973
824;2.00115
825;2.00257
826;2.004
827;2.00542
828;2.00684
829;2.00827
830;2.00969
831;2.01112
832;2.01254
833;2.01397
834;2.0154
835;2.01682
836;2.01825
837;2.01968
838;2.02111
839;2.02254
840;2.02397
841;2.0254
842;2.02683
843;2.02826
844;2.02969
845;2.03113
846;2.03256
847;2.03399
848;2.03543
849;2.03686
850;2.0383
851;2.03973
852;2.04117
853;2.04261
854;2.04404
855;2.04548
856;2.04692
857;2.04836
858;2.0498
859;2.05124
860;2.05268
861;2.05412
862;2.05556
863;2.057
864;2.05844
865;2.05988
866;2.06133
867;2.06277
868;2.06421
869;2.06566
870;2.0671
871;2.06855
872;2.07
873;2.07144
874;2.07289
875;2.07434
876;2.07579
877;2.07723
878;2.07868
879;2.08013
880;2.08158
881;2.08303
882;2.08448
883;2.08594
884;2.08739
885;2.08884
886;2.09029
887;2.09175
888;2.0932
889;2.09466
890;2.09611
891;2.09757
892;2.09902
893;2.10048
894;2.10194
895;2.1034
896;2.10485
897;2.10631
898;2.10777
899;2.10923
900;2.11069
901;2.11215
902;2.11361
903;2.11507
904;2.11654
905;2.118
906;2.11946
907;2.12093
908;2.12239
909;2.12386
910;2.12532
911;2.12679
912;2.12825
913;2.12972
914;2.13119
915;2.13265
916;2.13412
917;2.13559
918;2.13706
919;2.13853
920;2.14
921;2.14147
922;2.14294
923;2.14441
924;2.14589
925;2.14736
926;2.14883
927;2.15031
928;2.15178
929;2.15325
930;2.15473
931;2.15621
932;2.15768
933;2.15916
934;2.16064
935;2.16211
936;2.16359
937;2.16507
938;2.16655
939;2.16803
940;2.16951
941;2.17099
942;2.17247
943;2.17395
944;2.17544
945;2.17692
946;2.1784
947;2.17989
948;2.18137
949;2.18286
950;2.18434
951;2.18583
952;2.18731
953;2.1888
954;2.19029
955;2.19178
956;2.19326
957;2.19475
958;2.19624
959;2.19773
960;2.19922
961;2.20071
962;2.2022
963;2.2037
964;2.20519
965;2.20668
966;2.20817
967;2.20967
968;2.21116
969;2.21266
970;2.21415
971;2.21565
972;2.21715
973;2.21864
974;2.22014
975;2.22164
976;2.22314
977;2.22463
978;2.22613
979;2.22763
980;2.22913
981;2.23063
982;2.23214
983;2.23364
984;2.23514
985;2.23664
986;2.23815
987;2.23965
988;2.24116
989;2.24266
990;2.24417
991;2.24567
992;2.24718
993;2.24868
994;2.25019
995;2.2517
996;2.25321
997;2.25472
998;2.25623
999;2.25774
1000;2.25925
1001;2.26076
1002;2.26227
1003;2.26378
1004;2.26529
1005;2.26681
1006;2.26832
1007;2.26983
1008;2.27135
1009;2.27286
1010;2.27438
1011;2.2759
1012;2.27741
1013;2.27893
1014;2.28045
1015;2.28196
1016;2.28348
1017;2.285
1018;2.28652
1019;2.28804
1020;2.28956
1021;2.29108
1022;2.2926
1023;2.29413
1024;2.29565
1025;2.29717
1026;2.2987
1027;2.30022
1028;2.30174
1029;2.30327
1030;2.30479
1031;2.30632
1032;2.30785
1033;2.30937
1034;2.3109
1035;2.31243
1036;2.31396
1037;2.31549
1038;2.31702
1039;2.31855
1040;2.32008
1041;2.32161
1042;2.32314
1043;2.32467
1044;2.3262
1045;2.32774
1046;2.32927
1047;2.3308
1048;2.33234
1049;2.33387
1050;2.33541
1051;2.33695
1052;2.33848
1053;2.34002
1054;2.34156
1055;2.3431
1056;2.34463
1057;2.34617
1058;2.34771
1059;2.34925
1060;2.35079
1061;2.35233
1062;2.35388
1063;2.35542
1064;2.35696
1065;2.3585
1066;2.36005
1067;2.36159
1068;2.36314
1069;2.36468
1070;2.36623
1071;2.36777
1072;2.36932
1073;2.37087
1074;2.37241
1075;2.37396
1076;2.37551
1077;2.37706
1078;2.37861
1079;2.38016
1080;2.38171
1081;2.38326
1082;2.38481
1083;2.38637
1084;2.38792
1085;2.38947
1086;2.39103
1087;2.39258
1088;2.39413
1089;2.39569
1090;2.39724
1091;2.3988
1092;2.40036
1093;2.40191
1094;2.40347
1095;2.40503
1096;2.40659
1097;2.40815
1098;2.40971
1099;2.41127
1100;2.41283
1101;2.41439
1102;2.41595
1103;2.41751
1104;2.41908
1105;2.42064
1106;2.4222
1107;2.42377
1108;2.42533
1109;2.4269
1110;2.42846
1111;2.43003
1112;2.4316
1113;2.43316
1114;2.43473
1115;2.4363
1116;2.43787
1117;2.43944
1118;2.44101
1119;2.44258
1120;2.44415
1121;2.44572
1122;2.44729
1123;2.44886
1124;2.45044
1125;2.45201
1126;2.45358
1127;2.45516
1128;2.45673
1129;2.45831
1130;2.45988
1131;2.46146
1132;2.46304
1133;2.46461
1134;2.46619
1135;2.46777
1136;2.46935
1137;2.47093
1138;2.47251
1139;2.47409
1140;2.47567
1141;2.47725
1142;2.47883
1143;2.48041
1144;2.482
1145;2.48358
1146;2.48516
1147;2.48675
1148;2.48833
1149;2.48992
1150;2.4915
1151;2.49309
1152;2.49468
1153;2.49626
1154;2.49785
1155;2.49944
1156;2.50103
1157;2.50262
1158;2.50421
1159;2.5058
1160;2.50739
1161;2.50898
1162;2.51057
1163;2.51217
1164;2.51376
1165;2.51535
1166;2.51695
1167;2.51854
1168;2.52014
1169;2.52173
1170;2.52333
1171;2.52492
1172;2.52652
1173;2.52812
1174;2.52971
1175;2.53131
1176;2.53291
1177;2.53451
1178;2.53611
1179;2.53771
1180;2.53931
1181;2.54091
1182;2.54252
1183;2.54412
1184;2.54572
1185;2.54732
1186;2.54893
1187;2.55053
1188;2.55214
1189;2.55374
1190;2.55535
1191;2.55696
1192;2.55856
1193;2.56017
1194;2.56178
1195;2.56339
1196;2.565
1197;2.5666
1198;2.56821
1199;2.56982
1200;2.57144
1201;2.57305
1202;2.57466
1203;2.57627
1204;2.57788
1205;2.5795
1206;2.58111
1207;2.58273
1208;2.58434
1209;2.58596
1210;2.58757
1211;2.58919
1212;2.59081
1213;2.59242
1214;2.59404
1215;2.59566
1216;2.59728
1217;2.5989
1218;2.60052
1219;2.60214
1220;2.60376
1221;2.60538
1222;2.607
1223;2.60863
1224;2.61025
1225;2.61187
1226;2.6135
1227;2.61512
1228;2.61675
1229;2.61837
1230;2.62
1231;2.62162
1232;2.62325
1233;2.62488
1234;2.62651
1235;2.62813
1236;2.62976
1237;2.63139
1238;2.63302
1239;2.63465
1240;2.63629
1241;2.63792
1242;2.63955
1243;2.64118
1244;2.64281
1245;2.64445
1246;2.64608
1247;2.64772
1248;2.64935
1249;2.65099
1250;2.65262
1251;2.65426
1252;2.6559
1253;2.65753
1254;2.65917
1255;2.66081
1256;2.66245
1257;2.66409
1258;2.66573
1259;2.66737
1260;2.66901
1261;2.67065
1262;2.67229
1263;2.67394
1264;2.67558
1265;2.67722
1266;2.67887
1267;2.68051
1268;2.68216
1269;2.6838
1270;2.68545
1271;2.6871
1272;2.68874
1273;2.69039
1274;2.69204
1275;2.69369
1276;2.69534
1277;2.69699
1278;2.69864
1279;2.70029
1280;2.70194
1281;2.70359
1282;2.70524
1283;2.70689
1284;2.70855
1285;2.7102
1286;2.71186
1287;2.71351
1288;2.71517
1289;2.71682
1290;2.71848
1291;2.72013
1292;2.72179
1293;2.72345
1294;2.72511
1295;2.72677
1296;2.72842
1297;2.73008
1298;2.73174
1299;2.7334
1300;2.73507
1301;2.73673
1302;2.73839
1303;2.74005
1304;2.74172
1305;2.74338
1306;2.74504
1307;2.74671
1308;2.74837
1309;2.75004
1310;2.75171
1311;2.75337
1312;2.75504
1313;2.75671
1314;2.75838
1315;2.76004
1316;2.76171
1317;2.76338
1318;2.76505
1319;2.76672
1320;2.76839
1321;2.77007
1322;2.77174
1323;2.77341
1324;2.77508
1325;2.77676
1326;2.77843
1327;2.78011
1328;2.78178
1329;2.78346
1330;2.78513
1331;2.78681
1332;2.78849
1333;2.79017
1334;2.79184
1335;2.79352
1336;2.7952
1337;2.79688
1338;2.79856
1339;2.80024
1340;2.80192
1341;2.80361
1342;2.80529
1343;2.80697
1344;2.80865
1345;2.81034
1346;2.81202
1347;2.81371
1348;2.81539
1349;2.81708
1350;2.81877
1351;2.82045
1352;2.82214
1353;2.82383
1354;2.82552
1355;2.8272
1356;2.82889
1357;2.83058
1358;2.83227
1359;2.83396
1360;2.83566
1361;2.83735
1362;2.83904
1363;2.84073
1364;2.84243
1365;2.84412
1366;2.84581
1367;2.84751
1368;2.8492
1369;2.8509
1370;2.8526
1371;2.85429
1372;2.85599
1373;2.85769
1374;2.85939
1375;2.86109
1376;2.86278
1377;2.86448
